Independent Variables,Dependent Variable,RMSE,R2,Adj R2,Cross Validation RMSE
"['Year', 'Quarter', 'Volume Sold (Gallons)', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita - Log,0.3972082198302791,0.517664962153369,0.5130339758224929,0.4174319199916828
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold']",Volume Sold (Liters) Per Capita,0.5124517883947155,0.24032486499105588,0.23416230858611597,0.5474963904945677
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold']",Volume Sold (Liters) Per Capita - Sqrt,0.24687699607875468,0.22480443245999082,0.21851597284130342,0.2431906543103381
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Bottles Sold']",Volume Sold (Liters) Per Capita - Log,0.5381499395994395,0.19389808073740866,0.1873589058761339,0.5342999365033053
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Sale (Dollars)']",Volume Sold (Liters) Per Capita,0.5450516849345473,0.20077886095095332,0.19429550362828407,0.5484073720491167
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Sale (Dollars)']",Volume Sold (Liters) Per Capita - Sqrt,0.2438973044722543,0.20220513666763784,0.19573334942821596,0.24497167641396275
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Sale (Dollars)']",Volume Sold (Liters) Per Capita - Log,0.5306441122255384,0.1809190245047353,0.1742745623141394,0.5406424593142773
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Volume Sold (Liters)']",Volume Sold (Liters) Per Capita,0.5584619907437777,0.1868315163975438,0.18023501689929378,0.5517416665721461
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Volume Sold (Liters)']",Volume Sold (Liters) Per Capita - Sqrt,0.26022978201806757,0.1840298346802547,0.17741060767544847,0.24545626244226915
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Volume Sold (Liters)']",Volume Sold (Liters) Per Capita - Log,0.5305418746721826,0.176144474693415,0.16946128090405477,0.5408896298261985
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Volume Sold (Gallons)']",Volume Sold (Liters) Per Capita,0.5334191407259318,0.2133737129764438,0.20699252628229992,0.5536182268670962
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Volume Sold (Gallons)']",Volume Sold (Liters) Per Capita - Sqrt,0.24311377955378694,0.22412476762833455,0.2178307945043756,0.2454647256429209
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Volume Sold (Gallons)']",Volume Sold (Liters) Per Capita - Log,0.5437898482805587,0.10772775264556678,0.10048955594873887,0.5438834869430365
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Wages Per Capita']",Volume Sold (Liters) Per Capita,0.4498301374795272,0.4071645581973272,0.4023554211325563,0.48132911913827137
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Wages Per Capita']",Volume Sold (Liters) Per Capita - Sqrt,0.20734517973531652,0.4377946463750978,0.43323398347696074,0.20712821290924746
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Wages Per Capita']",Volume Sold (Liters) Per Capita - Log,0.46479874797746973,0.3932419359900029,0.38831985729965635,0.46494824115593997
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita,0.4699387134047607,0.458374763487598,0.4539810484421435,0.4444035681173788
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita - Sqrt,0.19932951993829268,0.5059227398808117,0.5019147385081635,0.18951229037552353
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'State Bottle Retail', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita - Log,0.4304678587276512,0.47217968618441675,0.46789795797499834,0.43539908539895594
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Sale (Dollars)']",Volume Sold (Liters) Per Capita,0.5276565516046811,0.18498258521757005,0.17837108701505777,0.5507598082467322
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Sale (Dollars)']",Volume Sold (Liters) Per Capita - Sqrt,0.24706077533641824,0.21445709327537177,0.2080846950644788,0.24241797735290382
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Sale (Dollars)']",Volume Sold (Liters) Per Capita - Log,0.5581719823882592,0.2004595062592388,0.1939735583011647,0.5336233174168854
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Volume Sold (Liters)']",Volume Sold (Liters) Per Capita,0.5408318685172421,0.21679922786179984,0.21044582926775834,0.5432800896345151
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Volume Sold (Liters)']",Volume Sold (Liters) Per Capita - Sqrt,0.23998984553818428,0.23188750356102683,0.2256565024837195,0.24217945410659797
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Volume Sold (Liters)']",Volume Sold (Liters) Per Capita - Log,0.5539658881269949,0.19569900002674567,0.1891744343927444,0.534621563858961
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Volume Sold (Gallons)']",Volume Sold (Liters) Per Capita,0.5031127478190196,0.24211170166542728,0.2359636402482589,0.5431652190153788
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Volume Sold (Gallons)']",Volume Sold (Liters) Per Capita - Sqrt,0.2500548568631439,0.20596939647245283,0.19952814526389606,0.24267629455030287
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Volume Sold (Gallons)']",Volume Sold (Liters) Per Capita - Log,0.5611932763977816,0.17985455228884162,0.1732014549991494,0.5343215378419732
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Wages Per Capita']",Volume Sold (Liters) Per Capita,0.5107209787009485,0.38285351302942905,0.37784716247140815,0.4778534633311013
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Wages Per Capita']",Volume Sold (Liters) Per Capita - Sqrt,0.20524763048987085,0.4283116504622754,0.42367406060614343,0.20646576205412356
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Wages Per Capita']",Volume Sold (Liters) Per Capita - Log,0.47089637853578253,0.3928578424731335,0.38793264797992144,0.461043105983995
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita,0.4522113128649018,0.46296561255898383,0.4586091389145508,0.4446339874446118
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita - Sqrt,0.18611727714177229,0.5429266683939267,0.539218846382373,0.1893073851121697
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Bottles Sold', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita - Log,0.44440696292888987,0.46490722783298233,0.4605665047549313,0.4330237311423625
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Sale (Dollars)', 'Volume Sold (Liters)']",Volume Sold (Liters) Per Capita,0.6059624109924552,0.13843056423778388,0.13144143164679245,0.5536517285856475
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Sale (Dollars)', 'Volume Sold (Liters)']",Volume Sold (Liters) Per Capita - Sqrt,0.24576894091991344,0.21092866873680594,0.20452764761298947,0.24585825549083928
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Sale (Dollars)', 'Volume Sold (Liters)']",Volume Sold (Liters) Per Capita - Log,0.5617902986487302,0.1495920808612321,0.14269349154668465,0.5448983566688567
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Sale (Dollars)', 'Volume Sold (Gallons)']",Volume Sold (Liters) Per Capita,0.5692624350514603,0.1882957877468382,0.18171116655599395,0.5501270919025023
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Sale (Dollars)', 'Volume Sold (Gallons)']",Volume Sold (Liters) Per Capita - Sqrt,0.24892142544845502,0.2136434488425305,0.2072644502711941,0.24543667650395293
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Sale (Dollars)', 'Volume Sold (Gallons)']",Volume Sold (Liters) Per Capita - Log,0.5523255950971935,0.1713272778030025,0.16460500645774667,0.5414291330573914
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Sale (Dollars)', 'Wages Per Capita']",Volume Sold (Liters) Per Capita,0.4916870893983036,0.38818041575973405,0.38321727753949586,0.48081550840832665
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Sale (Dollars)', 'Wages Per Capita']",Volume Sold (Liters) Per Capita - Sqrt,0.2159975230025563,0.42172452144409467,0.4170334961755733,0.20686307130810558
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Sale (Dollars)', 'Wages Per Capita']",Volume Sold (Liters) Per Capita - Log,0.4395361719516453,0.4192870140270274,0.4145762154682495,0.4628118852567747
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Sale (Dollars)', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita,0.435106555630832,0.4927037060739786,0.48858847065127486,0.44540927533428903
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Sale (Dollars)', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita - Sqrt,0.19503859980380187,0.49947205074633483,0.495411720774513,0.18955105062374114
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Sale (Dollars)', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita - Log,0.4330001856483683,0.44883032768739095,0.44435918727777546,0.43443501420175307
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Volume Sold (Liters)', 'Volume Sold (Gallons)']",Volume Sold (Liters) Per Capita,0.5813762641332825,0.16655392645152867,0.1597929332295278,0.5549130675831521
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Volume Sold (Liters)', 'Volume Sold (Gallons)']",Volume Sold (Liters) Per Capita - Sqrt,0.24634956219916768,0.17679822584764116,0.1701203353493551,0.24514928102155226
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Volume Sold (Liters)', 'Volume Sold (Gallons)']",Volume Sold (Liters) Per Capita - Log,0.5483792532162388,0.18102580295352255,0.17438220695978268,0.5381732830065047
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Volume Sold (Liters)', 'Wages Per Capita']",Volume Sold (Liters) Per Capita,0.543327454030572,0.3405409318926619,0.33519133768235165,0.4844681191401426
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Volume Sold (Liters)', 'Wages Per Capita']",Volume Sold (Liters) Per Capita - Sqrt,0.21413216340457755,0.40189521725600397,0.3970433348001161,0.20715507391071775
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Volume Sold (Liters)', 'Wages Per Capita']",Volume Sold (Liters) Per Capita - Log,0.4548883212982319,0.4155665949339924,0.41082561598434186,0.4626076025305855
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Volume Sold (Liters)', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita,0.42014399429786203,0.4982696010285482,0.4941995166711102,0.44542131727620476
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Volume Sold (Liters)', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita - Sqrt,0.1906464178980092,0.5179266624883551,0.5140160380690129,0.18964420111884753
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Volume Sold (Liters)', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita - Log,0.4205895284306693,0.48129368344185364,0.4770858888385058,0.43296606369749335
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Volume Sold (Gallons)', 'Wages Per Capita']",Volume Sold (Liters) Per Capita,0.4608039223267066,0.39972816878941586,0.3948587070318079,0.48052602601568795
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Volume Sold (Gallons)', 'Wages Per Capita']",Volume Sold (Liters) Per Capita - Sqrt,0.20616986110448796,0.436840624552583,0.4322722225393665,0.20671750681930673
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Volume Sold (Gallons)', 'Wages Per Capita']",Volume Sold (Liters) Per Capita - Log,0.4383931212238447,0.4170600117683644,0.4123311475570458,0.4628886875052002
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Volume Sold (Gallons)', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita,0.4352956095545818,0.4921655875508164,0.4880459868598569,0.44470851284618007
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Volume Sold (Gallons)', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita - Sqrt,0.1893428887575581,0.5154792888817188,0.511548811136659,0.18985394158159358
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Volume Sold (Gallons)', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita - Log,0.43541844382114886,0.4574830164625284,0.45308206748102975,0.43233700140975406
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita,0.4300864834519195,0.5108599502555762,0.5068919999995374,0.42980188584389545
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita - Sqrt,0.18479344076366705,0.5566855871971892,0.5530893788337445,0.18411658245067247
"['Year', 'Bottle Volume (ml)', 'State Bottle Cost', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita - Log,0.42319759292797665,0.49197637529483884,0.48785523969619815,0.4282853410995774
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)']",Volume Sold (Liters) Per Capita,0.5587981411339136,0.209834998146206,0.20342510506332112,0.5451264731110237
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)']",Volume Sold (Liters) Per Capita - Sqrt,0.23889128527831613,0.22109704686432807,0.21477851258372893,0.242867804655076
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Sale (Dollars)']",Volume Sold (Liters) Per Capita - Log,0.524390675619974,0.19793437023004212,0.19142793813013825,0.5346265203521811
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Volume Sold (Liters)']",Volume Sold (Liters) Per Capita,0.5829295358172911,0.1889093974775896,0.18232975394680306,0.5440022251858763
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Volume Sold (Liters)']",Volume Sold (Liters) Per Capita - Sqrt,0.24370454523726254,0.21678296841081723,0.2104294379185746,0.24214425302995166
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Volume Sold (Liters)']",Volume Sold (Liters) Per Capita - Log,0.5449767386710118,0.20272353422598943,0.19625595227649528,0.5335839786742482
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Volume Sold (Gallons)']",Volume Sold (Liters) Per Capita,0.5701429648798854,0.20226789097633346,0.19579661280578742,0.5416449747727533
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Volume Sold (Gallons)']",Volume Sold (Liters) Per Capita - Sqrt,0.25179124198959835,0.23059232822663867,0.2243508205647603,0.24167961552480066
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Volume Sold (Gallons)']",Volume Sold (Liters) Per Capita - Log,0.5332490127759123,0.16935671770378768,0.16261846098899535,0.5357947222622842
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Wages Per Capita']",Volume Sold (Liters) Per Capita,0.5067867386581097,0.35848491385195413,0.3532808829171248,0.4818306633356615
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Wages Per Capita']",Volume Sold (Liters) Per Capita - Sqrt,0.20957322761587116,0.4491003474190144,0.4446313974349503,0.2057576495956122
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Wages Per Capita']",Volume Sold (Liters) Per Capita - Log,0.46295523406138406,0.3953355415863836,0.39043044642226143,0.4618648889485389
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita,0.4665088654106919,0.46428731590800154,0.45994156404589825,0.44392641736981736
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita - Sqrt,0.188814765409172,0.5438076750484269,0.5401069998460174,0.18852099678477055
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Bottles Sold', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita - Log,0.44382127088830226,0.46226800642256627,0.457905873731304,0.4320453130590297
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Sale (Dollars)', 'Volume Sold (Liters)']",Volume Sold (Liters) Per Capita,0.5674652725450677,0.19224337031311423,0.18569077228468067,0.549947182078944
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Sale (Dollars)', 'Volume Sold (Liters)']",Volume Sold (Liters) Per Capita - Sqrt,0.23864099455444207,0.2250955876748829,0.21880948993478244,0.24523557056877912
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Sale (Dollars)', 'Volume Sold (Liters)']",Volume Sold (Liters) Per Capita - Log,0.5452434655601561,0.1486541164313493,0.14174791826080713,0.5419628447811395
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Sale (Dollars)', 'Volume Sold (Gallons)']",Volume Sold (Liters) Per Capita,0.5776854138460973,0.1920983879359216,0.18554461379675868,0.5499068850879668
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Sale (Dollars)', 'Volume Sold (Gallons)']",Volume Sold (Liters) Per Capita - Sqrt,0.24508745758377654,0.21062804688752035,0.2042245870908852,0.24570253531035569
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Sale (Dollars)', 'Volume Sold (Gallons)']",Volume Sold (Liters) Per Capita - Log,0.5525547335275862,0.17339409533548733,0.16668859020915272,0.5405956691769277
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Sale (Dollars)', 'Wages Per Capita']",Volume Sold (Liters) Per Capita,0.525351079253794,0.3482166446478169,0.34292931654392744,0.4817935052540099
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Sale (Dollars)', 'Wages Per Capita']",Volume Sold (Liters) Per Capita - Sqrt,0.20464983592814462,0.4481686532918917,0.443692145317121,0.2065300972865835
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Sale (Dollars)', 'Wages Per Capita']",Volume Sold (Liters) Per Capita - Log,0.46357252488621525,0.39043577802307494,0.3854909355144126,0.46392004665817943
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Sale (Dollars)', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita,0.45401861241916136,0.4667025467548659,0.46237638747337884,0.44488600896356384
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Sale (Dollars)', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita - Sqrt,0.18569208051035296,0.5272272235223158,0.5233920461320101,0.1893534997184312
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Sale (Dollars)', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita - Log,0.43521940731457504,0.48155780629665224,0.4773521542828345,0.432569772518999
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Volume Sold (Liters)', 'Volume Sold (Gallons)']",Volume Sold (Liters) Per Capita,0.5716665996835334,0.19508874490289452,0.18855922882172327,0.5530783241582976
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Volume Sold (Liters)', 'Volume Sold (Gallons)']",Volume Sold (Liters) Per Capita - Sqrt,0.24751382089596152,0.2070506314409638,0.20061815131253513,0.24508711205228656
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Volume Sold (Liters)', 'Volume Sold (Gallons)']",Volume Sold (Liters) Per Capita - Log,0.5480496111939085,0.15951617311826716,0.15269808897689618,0.5405215792753321
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Volume Sold (Liters)', 'Wages Per Capita']",Volume Sold (Liters) Per Capita,0.5049084109400143,0.3755885914193774,0.3705233071314815,0.48026472212975835
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Volume Sold (Liters)', 'Wages Per Capita']",Volume Sold (Liters) Per Capita - Sqrt,0.21095795776963402,0.4431514602742711,0.43863425235614206,0.20665795468857096
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Volume Sold (Liters)', 'Wages Per Capita']",Volume Sold (Liters) Per Capita - Log,0.4848076348411891,0.3518440515816471,0.34658614934521503,0.4647477091749511
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Volume Sold (Liters)', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita,0.44416736516529276,0.49300632214000506,0.4888935415673945,0.4422281321839631
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Volume Sold (Liters)', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita - Sqrt,0.18536339429713594,0.5522580816307527,0.5486259569242176,0.1891723073906639
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Volume Sold (Liters)', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita - Log,0.4460337237318703,0.46691419593535455,0.4625897535719983,0.43399081126123784
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Volume Sold (Gallons)', 'Wages Per Capita']",Volume Sold (Liters) Per Capita,0.4793252641189342,0.3963267017995519,0.39142964702063965,0.4808138462083706
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Volume Sold (Gallons)', 'Wages Per Capita']",Volume Sold (Liters) Per Capita - Sqrt,0.2126965461855779,0.4411229315106264,0.4365892679756832,0.20712357459030142
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Volume Sold (Gallons)', 'Wages Per Capita']",Volume Sold (Liters) Per Capita - Log,0.46815873559374693,0.38266259405112224,0.3776546947403274,0.46410627488367684
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Volume Sold (Gallons)', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita,0.4406606716095268,0.4937466606293379,0.48963988575243733,0.44305033335351307
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Volume Sold (Gallons)', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita - Sqrt,0.18244226267820654,0.5483200318912144,0.5446559613534587,0.1895367553275251
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Volume Sold (Gallons)', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita - Log,0.4452047736792461,0.468241868062632,0.4639281959008982,0.4338133753560639
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita,0.46550500095845304,0.49211223705033946,0.4879922035750841,0.4288945236915592
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita - Sqrt,0.18608344628451226,0.5617785614652242,0.5582236677897946,0.18475600071903048
"['Year', 'Bottle Volume (ml)', 'State Bottle Retail', 'Wages Per Capita', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita - Log,0.4112959139020223,0.5047649330049744,0.5007475393936578,0.4280366634594219
"['Year', 'Bottle Volume (ml)', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)']",Volume Sold (Liters) Per Capita,0.5452723465165593,0.20551988090841222,0.19907498318716776,0.5419192030924003
"['Year', 'Bottle Volume (ml)', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)']",Volume Sold (Liters) Per Capita - Sqrt,0.24305591705483742,0.22921990949769,0.22296726864553262,0.24188793756174687
"['Year', 'Bottle Volume (ml)', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Liters)']",Volume Sold (Liters) Per Capita - Log,0.5266294908186794,0.17200181223410382,0.16528501277582597,0.5357123543271747
"['Year', 'Bottle Volume (ml)', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Gallons)']",Volume Sold (Liters) Per Capita,0.5234930862690732,0.2388056340179786,0.23263075346797701,0.541405999708593
"['Year', 'Bottle Volume (ml)', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Gallons)']",Volume Sold (Liters) Per Capita - Sqrt,0.24541773161237582,0.23063839908117634,0.2243972651504189,0.2414898179988528
"['Year', 'Bottle Volume (ml)', 'Bottles Sold', 'Sale (Dollars)', 'Volume Sold (Gallons)']",Volume Sold (Liters) Per Capita - Log,0.5335335654837823,0.1822684761195379,0.17563496080782315,0.5343540027661003
"['Year', 'Bottle Volume (ml)', 'Bottles Sold', 'Sale (Dollars)', 'Wages Per Capita']",Volume Sold (Liters) Per Capita,0.4221813849807317,0.4425419174939851,0.43801976490728434,0.47985488191478554
"['Year', 'Bottle Volume (ml)', 'Bottles Sold', 'Sale (Dollars)', 'Wages Per Capita']",Volume Sold (Liters) Per Capita - Sqrt,0.21494675818809925,0.43626750314672524,0.4316944519185645,0.20546783371057167
"['Year', 'Bottle Volume (ml)', 'Bottles Sold', 'Sale (Dollars)', 'Wages Per Capita']",Volume Sold (Liters) Per Capita - Log,0.46055244843481463,0.39488524582676543,0.38997649782093535,0.46219985981376316
"['Year', 'Bottle Volume (ml)', 'Bottles Sold', 'Sale (Dollars)', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita,0.4569663300130319,0.47994234778419,0.47572359101842754,0.44240659796878423
"['Year', 'Bottle Volume (ml)', 'Bottles Sold', 'Sale (Dollars)', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita - Sqrt,0.18820877490462828,0.5444216501643602,0.5407259555860475,0.1890056342400971
"['Year', 'Bottle Volume (ml)', 'Bottles Sold', 'Sale (Dollars)', 'Average Emp Per Capita']",Volume Sold (Liters) Per Capita - Log,0.43715100683716146,0.4791321148418659,0.4749067853899931,0.43224446619624307
"['Year', 'Bottle Volume (ml)', 'Bottles Sold', 'Volume Sold (Liters)', 'Volume Sold (Gallons)']",Volume Sold (Liters) Per Capita,0.5496903536039575,0.22231673214370673,0.21600809206522642,0.5439845750487902
"['Year', 'Bottle Volume (ml)', 'Bottles Sold', 'Volume Sold (Liters)', 'Volume Sold (Gallons)']",Volume Sold (Liters) Per Capita - Sqrt,0.2346399288126037,0.2316373198080619,0.22540428921653444,0.24020473481848095
"['Year', 'Bottle Volume (ml)', 'Bottles Sold', 'Volume Sold (Liters)', 'Volume Sold (Gallons)']",Volume Sold (Liters) Per Capita - Log,0.5374336666305417,0.20582885518056493,0.19938646388778192,0.5302392877656638
"['Year', 'Bottle Volume (ml)', 'Bottles Sold', 'Volume Sold (Liters)', 'Wages Per Capita']",Volume Sold (Liters) Per Capita,0.5001383142368677,0.37527048906523386,0.3702026243010137,0.4769933028963072
